,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
724,60,RL,68.62270742358079,13346,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3.0,1,6,728,1,0,367,1095,GasA,4,Y,SBrkr,1166,1129,0,2295,1.0,0.0,2,1,4,1,2,9,Typ,1,3.0,Attchd,1992.0,2,2.0,590.0,3.0,3.0,Y,0,40,0,0,0,0,0,0,NA,0,7,2006,WD ,Normal,268000
725,60,RL,97.0,10029,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,2,2,PConc,4,3.0,1,6,831,1,0,320,1151,GasA,2,Y,SBrkr,1164,896,0,2060,0.0,1.0,2,1,4,1,1,8,Typ,1,3.0,Attchd,1988.0,1,2.0,521.0,3.0,3.0,Y,0,228,0,0,192,0,0,0,NA,0,9,2007,WD ,Normal,211000
726,80,RL,68.62270742358079,7750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,1,6,353,1,0,55,408,GasA,4,Y,SBrkr,779,640,0,1419,1.0,0.0,2,1,3,1,2,7,Typ,1,3.0,BuiltIn,2002.0,3,2.0,527.0,3.0,3.0,Y,120,0,0,0,0,0,0,0,NA,0,3,2009,WD ,Normal,184100
727,20,RL,85.0,13175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,1,2,CBlock,4,3.0,1,5,790,3,163,589,1542,GasA,2,Y,SBrkr,2073,0,0,2073,1.0,0.0,2,0,3,1,1,7,Min1,2,3.0,Attchd,1978.0,1,2.0,500.0,3.0,3.0,Y,349,0,0,0,0,0,0,3,NA,0,2,2010,WD ,Normal,210000
728,60,RL,68.62270742358079,8174,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,1,6,494,1,0,204,698,GasA,4,Y,SBrkr,698,644,0,1342,1.0,0.0,2,1,3,1,2,7,Typ,1,3.0,Attchd,2003.0,3,2.0,393.0,3.0,3.0,Y,100,56,0,0,0,0,0,0,NA,0,5,2009,WD ,Normal,178000
729,20,RL,87.0,10725,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,1,2,CBlock,3,3.0,1,3,936,1,0,270,1206,GasA,1,Y,SBrkr,1206,0,0,1206,0.0,0.0,1,0,3,1,1,6,Typ,0,0.0,Attchd,1959.0,2,1.0,312.0,3.0,3.0,Y,0,21,0,0,0,0,0,0,NA,0,5,2010,WD ,Normal,108538
730,20,RL,52.0,51974,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,710.0,3,2,PConc,5,3.0,3,6,1101,1,0,1559,2660,GasA,4,Y,SBrkr,2338,0,0,2338,1.0,0.0,2,1,4,1,2,8,Typ,2,4.0,Attchd,2005.0,3,3.0,1110.0,4.0,3.0,Y,0,135,0,0,322,0,0,0,NA,0,6,2007,New,Partial,591587
731,60,RL,68.62270742358079,8068,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,1,1,0,1,0,1010,1010,GasA,4,Y,SBrkr,1010,1257,0,2267,0.0,0.0,2,1,4,1,2,8,Typ,1,3.0,BuiltIn,2002.0,2,2.0,390.0,3.0,3.0,Y,120,46,0,0,0,0,0,0,NA,0,12,2009,ConLI,Normal,200000
732,20,RL,75.0,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,2,2,PConc,4,3.0,1,1,0,1,0,1630,1630,GasA,4,Y,SBrkr,1630,0,0,1630,0.0,0.0,2,0,3,1,2,6,Typ,1,3.0,Attchd,2000.0,1,2.0,451.0,3.0,3.0,Y,74,234,0,0,0,0,0,0,NA,0,10,2009,WD ,Normal,213000
733,60,RL,68.62270742358079,11029,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,1,2,CBlock,3,3.0,2,4,619,1,0,435,1054,GasA,2,Y,SBrkr,1512,1142,0,2654,1.0,0.0,2,1,4,1,2,9,Typ,1,4.0,Attchd,1968.0,1,2.0,619.0,3.0,3.0,Y,0,65,0,0,222,0,0,0,NA,0,8,2006,WD ,Normal,250000
734,20,RL,74.0,12395,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,1,2,CBlock,3,3.0,1,5,647,1,0,217,864,GasA,2,Y,SBrkr,889,0,0,889,0.0,0.0,1,0,3,1,1,6,Typ,0,0.0,Attchd,1984.0,1,2.0,484.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,4,2008,WD ,Normal,137500
735,60,RL,92.0,11952,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,1,2,CBlock,4,3.0,1,1,0,1,0,808,808,GasA,2,Y,SBrkr,1161,808,0,1969,0.0,0.0,2,1,3,1,1,8,Typ,1,4.0,Attchd,1977.0,2,2.0,534.0,3.0,3.0,Y,0,0,0,0,276,0,0,0,NA,0,11,2007,WD ,Normal,190000
736,60,RL,90.0,11367,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,2,2,PConc,4,3.0,2,6,932,1,0,133,1065,GasA,4,Y,SBrkr,1091,898,0,1989,1.0,0.0,2,1,3,1,2,7,Typ,1,4.0,Attchd,2002.0,3,2.0,586.0,3.0,3.0,Y,199,60,0,0,0,0,0,0,NA,0,11,2006,WD ,Normal,255000
737,20,RL,68.62270742358079,21695,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,2,3,CBlock,4,3.0,1,6,808,1,0,72,880,GasA,4,Y,SBrkr,1680,0,0,1680,1.0,0.0,2,0,3,1,2,5,Typ,1,4.0,Attchd,1988.0,3,2.0,540.0,3.0,3.0,Y,292,44,0,182,0,0,0,0,NA,0,12,2009,WD ,Normal,222000
738,150,RL,68.62270742358079,1700,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,2,6,397,1,0,33,430,GasA,2,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,2,7,Typ,0,0.0,Basment,1980.0,3,1.0,450.0,4.0,3.0,Y,188,36,0,0,200,0,0,0,NA,0,4,2006,WD ,Normal,148400
739,70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,3,BrkTil,3,2.0,1,2,259,1,0,425,684,OthW,1,N,SBrkr,938,1215,205,2358,0.0,0.0,2,0,4,1,1,8,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,Y,0,54,20,0,0,0,0,0,NA,0,12,2008,WD ,Normal,122000
740,190,RL,80.0,8800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,None,0.0,1,3,PConc,3,3.0,2,5,901,4,252,34,1187,GasA,4,Y,SBrkr,1565,0,0,1565,1.0,0.0,2,0,3,1,2,7,Min1,2,3.0,Attchd,1965.0,2,1.0,299.0,3.0,3.0,Y,200,25,211,0,0,0,0,3,Shed,460,6,2006,WD ,Abnorml,185900
741,20,RL,68.62270742358079,32668,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,None,99.32947976878613,2,2,PConc,3,3.0,1,3,1219,1,0,816,2035,GasA,2,Y,SBrkr,2515,0,0,2515,1.0,0.0,3,0,4,2,1,9,Maj1,2,3.0,Attchd,1975.0,2,2.0,484.0,3.0,3.0,Y,0,0,200,0,0,0,0,0,NA,0,3,2007,WD ,Alloca,200624
742,20,RL,94.0,9239,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,CBlock,3,3.0,1,6,634,1,0,326,960,GasA,4,Y,SBrkr,960,0,0,960,1.0,0.0,1,0,3,1,2,6,Typ,0,0.0,Attchd,1963.0,3,1.0,300.0,3.0,3.0,Y,168,0,0,0,0,0,0,0,NA,0,5,2008,WD ,Normal,144900
743,20,RL,103.0,13472,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,3,2,PConc,5,3.0,4,6,56,1,0,2336,2392,GasA,4,Y,SBrkr,2392,0,0,2392,0.0,0.0,2,0,3,1,3,8,Typ,1,5.0,Attchd,2003.0,3,3.0,968.0,3.0,3.0,Y,248,105,0,0,0,0,0,0,NA,0,6,2009,WD ,Normal,386250
744,85,RL,54.0,7244,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,CBlock,4,3.0,3,5,619,1,0,149,768,GasA,4,Y,SBrkr,768,0,0,768,1.0,0.0,1,0,2,1,1,5,Typ,0,0.0,Detchd,1987.0,1,2.0,624.0,3.0,3.0,Y,104,0,0,0,0,0,0,0,NA,0,4,2007,WD ,Normal,129500
745,50,RM,68.62270742358079,12358,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,2,CBlock,3,3.0,1,3,360,1,0,360,720,GasA,2,Y,SBrkr,854,0,528,1382,0.0,0.0,1,1,2,1,1,7,Typ,0,0.0,Detchd,1991.0,1,2.0,660.0,3.0,3.0,Y,237,0,0,0,0,0,0,0,NA,0,5,2007,WD ,Normal,128500
746,60,RL,68.62270742358079,13031,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,2,PConc,4,3.0,1,5,592,1,0,99,691,GasA,3,Y,SBrkr,691,807,0,1498,0.0,0.0,2,1,3,1,1,6,Typ,1,3.0,Attchd,1995.0,3,2.0,409.0,3.0,3.0,Y,315,44,0,0,0,0,0,0,NA,0,7,2006,WD ,Normal,187500
747,120,RL,53.0,3922,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,2,2,PConc,5,3.0,3,1,0,1,0,1258,1258,GasA,4,Y,SBrkr,1258,0,0,1258,0.0,0.0,2,0,2,1,2,6,Typ,1,4.0,Attchd,2007.0,3,3.0,648.0,3.0,3.0,Y,144,16,0,0,0,0,0,0,NA,0,6,2007,New,Partial,172500
748,30,RM,46.0,3672,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,1,2,BrkTil,3,3.0,1,1,0,1,0,816,816,GasA,4,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,1,5,Typ,0,0.0,Detchd,1922.0,1,1.0,100.0,2.0,2.0,N,0,0,96,0,0,0,0,0,NA,0,9,2007,WD ,Normal,75200
749,20,RL,70.0,11767,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,259.0,1,2,CBlock,3,3.0,1,3,546,1,0,604,1150,GasA,4,Y,SBrkr,1560,0,0,1560,0.0,0.0,1,0,2,1,1,7,Min1,1,3.0,Attchd,1956.0,1,1.0,313.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,5,2009,WD ,Normal,103500
750,20,RL,68.62270742358079,6627,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,1,2,CBlock,0,0.0,0,0,0,0,0,0,0,Floor,2,N,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,1,4,Typ,0,0.0,Detchd,1955.0,1,1.0,287.0,3.0,2.0,Y,0,0,0,0,0,0,0,0,NA,0,7,2008,WD ,Normal,72500
751,20,RL,80.0,8816,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,2,PConc,3,3.0,1,3,651,1,0,470,1121,GasA,2,Y,SBrkr,1121,0,0,1121,1.0,0.0,1,0,3,1,1,5,Typ,0,0.0,Detchd,1963.0,1,2.0,480.0,3.0,3.0,Y,0,80,0,0,0,0,0,3,NA,0,6,2009,WD ,Normal,139000
752,20,RL,70.0,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,1,2,CBlock,3,3.0,1,3,588,1,0,422,1010,GasA,4,Y,SBrkr,1134,0,0,1134,0.0,0.0,1,0,2,1,1,6,Typ,0,0.0,Attchd,1960.0,2,1.0,254.0,3.0,3.0,Y,0,16,0,0,0,0,0,1,NA,0,4,2007,WD ,Family,135000
753,50,RM,57.0,9184,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,1,2,BrkTil,3,3.0,1,1,0,1,0,780,780,GasA,4,Y,SBrkr,948,375,0,1323,0.0,0.0,1,0,3,1,1,6,Typ,0,0.0,Detchd,1948.0,1,2.0,400.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,7,2008,WD ,Normal,122600
754,20,RL,60.0,8070,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,2,PConc,4,3.0,1,6,588,1,0,402,990,GasA,4,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,1,5,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,NA,0,8,2007,WD ,Normal,123600
755,160,RM,21.0,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,1,2,CBlock,3,3.0,1,1,0,1,0,483,483,GasA,2,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,1,5,Typ,1,,Attchd,1972.0,1,1.0,288.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,6,2006,WD ,Normal,94500
756,20,RL,80.0,10400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1956,1956,Gable,CompShg,Plywood,Plywood,None,0.0,1,2,CBlock,3,3.0,1,3,155,2,750,295,1200,GasA,2,Y,SBrkr,1200,0,0,1200,1.0,0.0,1,0,3,1,1,6,Typ,2,4.0,Attchd,1956.0,1,1.0,294.0,3.0,3.0,Y,0,189,140,0,0,0,0,0,NA,0,11,2009,WD ,Family,144000
757,160,RM,24.0,2522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,2,2,PConc,4,3.0,1,1,0,1,0,970,970,GasA,4,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,2,7,Maj1,0,0.0,Detchd,2004.0,1,2.0,380.0,3.0,3.0,Y,0,40,0,0,0,0,0,0,NA,0,5,2006,WD ,Normal,130000
758,20,RL,65.0,25095,Pave,NA,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,5,8,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3.0,4,6,1324,1,0,113,1437,GasA,4,Y,SBrkr,1473,0,0,1473,2.0,0.0,1,0,1,1,3,5,Typ,2,4.0,Attchd,1968.0,1,1.0,452.0,3.0,3.0,Y,0,48,0,0,60,0,0,0,NA,0,6,2009,WD ,Partial,143000
759,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,1,2,BrkTil,3,3.0,1,1,0,1,0,686,686,GasW,3,Y,SBrkr,686,564,0,1250,0.0,1.0,1,1,3,1,0,7,Typ,0,0.0,Detchd,1955.0,1,1.0,280.0,3.0,3.0,P,207,0,96,0,0,0,0,0,NA,0,7,2006,WD ,Normal,116000
760,70,C (all),60.0,9000,Grvl,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,2,Stone,2,2.0,2,1,0,1,0,592,592,GasA,4,Y,SBrkr,432,432,0,864,0.0,0.0,1,1,3,1,0,5,Min2,0,0.0,Detchd,1920.0,1,1.0,216.0,2.0,2.0,N,0,30,160,0,0,0,0,0,NA,0,6,2008,WD ,Normal,65000
761,90,RH,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,4,6,1967,1967,Flat,Tar&Grv,Plywood,CBlock,None,0.0,1,2,Slab,0,0.0,0,0,0,0,0,0,0,GasA,2,Y,SBrkr,862,1788,0,2650,0.0,0.0,3,0,6,2,1,10,Min2,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,Shed,500,2,2010,WD ,Normal,160000
762,20,RL,75.0,9675,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,1,2,CBlock,3,3.0,1,4,330,3,432,102,864,GasA,2,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,3,1,1,5,Typ,0,0.0,Attchd,1975.0,1,2.0,440.0,3.0,3.0,Y,0,80,0,0,0,0,0,0,NA,0,9,2007,Con,Normal,120000
763,120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,2,2,PConc,4,3.0,1,6,60,1,0,1451,1511,GasA,4,Y,SBrkr,1565,0,0,1565,1.0,0.0,2,0,2,1,2,5,Typ,0,0.0,Attchd,2006.0,3,2.0,476.0,3.0,3.0,Y,0,120,0,0,0,0,0,0,NA,0,2,2007,New,Partial,193800
764,60,RL,73.0,9802,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,2,PConc,4,3.0,1,1,0,1,0,384,384,GasA,3,Y,SBrkr,744,700,0,1444,0.0,0.0,2,1,3,1,1,7,Typ,0,0.0,BuiltIn,2007.0,3,2.0,400.0,3.0,3.0,Y,100,0,0,0,0,0,0,0,NA,0,4,2010,WD ,Normal,174000
765,50,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,1,3,PConc,3,3.0,1,1,0,1,0,816,816,GasA,4,Y,SBrkr,816,750,0,1566,0.0,0.0,1,1,5,1,2,7,Typ,0,0.0,Detchd,1976.0,1,2.0,450.0,3.0,3.0,Y,24,0,296,0,0,0,0,3,NA,0,8,2006,WD ,Normal,139000
766,20,RL,68.62270742358079,10920,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,1,2,CBlock,3,3.0,1,4,733,1,0,520,1253,GasA,2,Y,SBrkr,1253,0,0,1253,1.0,0.0,1,1,2,1,1,5,Typ,1,2.0,Attchd,1960.0,2,1.0,352.0,3.0,3.0,Y,0,213,176,0,0,0,0,2,NA,0,5,2008,WD ,Normal,157000
767,180,RM,21.0,1533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,2,CBlock,4,3.0,3,6,553,1,0,77,630,GasA,4,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,3,3,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,NA,0,8,2006,WD ,Abnorml,92000
768,20,RL,72.0,8872,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,1,2,CBlock,3,3.0,1,5,595,1,0,317,912,GasA,4,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,2,5,Typ,0,0.0,Detchd,1992.0,1,2.0,576.0,3.0,3.0,Y,0,240,0,0,0,0,0,0,NA,0,12,2008,WD ,Normal,147000
769,60,RL,68.62270742358079,9771,Pave,NA,IR3,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,190.0,2,2,PConc,4,3.0,1,2,779,1,0,298,1077,GasA,4,Y,SBrkr,1093,1721,0,2814,0.0,1.0,2,1,4,1,2,9,Typ,1,3.0,BuiltIn,1995.0,3,2.0,614.0,3.0,3.0,Y,48,32,0,0,216,0,0,4,NA,0,6,2008,WD ,Normal,260000
770,160,RM,21.0,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,1,2,CBlock,3,3.0,1,4,356,1,0,316,672,GasA,2,Y,SBrkr,672,546,0,1218,0.0,0.0,1,1,3,1,1,7,Typ,0,0.0,Detchd,1973.0,1,1.0,264.0,3.0,3.0,Y,144,28,0,0,0,0,0,0,NA,0,5,2007,WD ,Normal,113000
772,60,RL,74.0,7844,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,1,2,CBlock,3,3.0,1,5,209,1,0,463,672,GasA,2,Y,SBrkr,672,728,0,1400,0.0,0.0,1,1,3,1,1,6,Typ,1,3.0,Attchd,1978.0,3,2.0,440.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,3,2006,WD ,Normal,149500
773,120,RL,40.0,6792,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,2,2,PConc,4,3.0,1,1,0,1,0,1368,1368,GasA,4,Y,SBrkr,1368,0,0,1368,0.0,0.0,2,0,2,1,2,6,Typ,1,4.0,Attchd,2005.0,2,2.0,474.0,3.0,3.0,Y,132,35,0,0,0,0,0,0,NA,0,3,2006,New,Partial,202665
774,60,RL,90.0,12376,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,1,2,PConc,4,3.0,2,6,1470,1,0,203,1673,GasA,3,Y,SBrkr,1699,1523,0,3222,1.0,0.0,3,0,5,1,2,11,Typ,2,3.0,Attchd,1990.0,1,3.0,594.0,3.0,3.0,Y,367,0,0,0,0,0,0,0,NA,0,5,2010,WD ,Normal,320000
775,60,RL,68.62270742358079,11000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,2,2,PConc,4,3.0,1,1,0,1,0,969,969,GasA,4,Y,SBrkr,997,1288,0,2285,0.0,0.0,2,1,4,1,2,8,Typ,1,3.0,BuiltIn,2000.0,3,3.0,648.0,3.0,3.0,Y,0,56,0,0,0,0,0,0,NA,0,6,2007,WD ,Normal,248000
