visits,total_sales,credit_card,sales_product_category_1,sales_product_category_2,sales_product_category_3,sales_product_category_4,sales_product_category_5,sales_product_category_6,sales_product_category_7,sales_product_category_8,sales_product_category_9,sales_product_category_10,sales_product_category_11,sales_product_category_12,sales_product_category_13,sales_product_category_14,sales_product_category_15,sales_store_1,sales_store_2,sales_store_3,sales_store_4,sales_last_3_months,sales_last_month,sales_last_6_months,sales_last_year,margin,promos,days_on_file,days_between_purchases,markdown,crossbuy,coupons,individual_items,stores_visited,phone_on_file,online_shopper,attempts,conversions,product_uniformity,days_between_visits,customer_type,returns,conversion
8,1153.97,0,0.15,0.0,0.19,0.09,0.18,0.22,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1153.97,0.0,725.97,458.0,856.47,118.0,0.63,16,574,71.75,0.11,12,2,23,2,Y,0,9,5,16.52,19.79,1,0.05,1
1,99.23,0,0.21,0.0,0.1,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.23,0.0,0.0,0.0,0.0,0.0,0.43,4,293,293.0,0.25,4,0,4,1,Y,0,1,0,51.49,293.0,10,0.0,0
3,365.23,0,0.15,0.0,0.16,0.18,0.38,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.7000000000000002e-05,0.0,0.0,305.93,39.51,19.79,0.0,0.0,0.0,0.0,0.45,10,418,139.33,0.21,8,0,13,3,Y,0,3,0,24.51,32.15,38,0.0,0
9,1270.76,1,0.04,0.03,0.03,0.16,0.3,0.2,0.0,0.01,0.0,0.0,0.0,0.03,0.15,0.01,0.28,0.0,0.0,1270.76,0.0,194.43,0.0,688.65,0.0,0.56,13,253,28.11,0.23,14,4,43,3,Y,0,3,1,26.74,11.5,25,0.0,1
58,2826.35,1,0.2,0.03,0.07,0.07,0.04,0.06,0.08,0.02,0.12,0.0,0.008118,0.04,0.14,0.01,0.01,82.0,1877.79,866.56,0.0,352.35,222.74,1086.14,358.5,0.24,21,636,10.96,0.48,29,4,167,3,Y,0,10,9,10.84,2.76,22,0.04,1
8,597.92,0,0.03,0.07,0.0,0.06,0.26,0.14,0.12,0.07,0.12,0.0,0.0,0.0,0.0,0.02,0.16,0.0,0.0,550.95,46.97,0.0,0.0,215.96,7.99,0.57,6,541,67.62,0.14,10,0,22,4,Y,0,3,1,16.79,36.06,11,0.07,0
3,299.0,1,0.42,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,138.0,161.0,0.0,0.0,0.0,10.0,265.0,0.64,17,462,154.0,0.1,4,2,7,2,Y,0,10,2,43.18,51.33,38,0.0,0
2,7.19,0,0.3,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.17,0.0,7.19,0.0,7.19,0.0,0.2,10,46,23.0,0.4,4,0,5,2,Y,0,3,0,96.87,23.0,11,7.09,0
1,131.5,0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.03,0.37,0.0,78.0,53.5,0.0,0.0,0.0,0.0,0.0,0.7,16,605,605.0,0.0,3,0,4,2,Y,0,10,1,63.07,75.62,25,0.0,0
9,147.47,0,0.0,0.0,0.02,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,147.47,0.0,0.0,0.0,0.0,0.0,0.4,4,250,27.77,0.2,7,0,11,2,Y,0,1,0,17.87,15.62,11,0.89,0
1,113.49,0,0.0,0.0,0.0,0.43,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,113.49,0.0,0.0,0.0,0.0,0.0,0.48,4,245,245.0,0.28,3,0,3,1,N,0,1,0,34.9,245.0,1,0.0,0
8,776.16,1,0.4,0.15,0.0,0.09,0.0,0.0,0.12,0.0,0.2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,737.55,38.61,0.0,295.92,190.95,682.16,0.0,0.57,19,678,84.75,0.23,9,4,34,3,Y,0,9,4,25.57,25.11,20,0.0,1
11,564.72,1,0.18,0.04,0.2,0.0,0.13,0.08,0.04,0.03,0.05,0.15,0.0,0.0,0.03,0.03,0.0,0.0,406.3,33.98,124.44,7.99,7.99,101.48,0.0,0.1,17,605,55.0,0.39,19,1,38,5,Y,0,9,4,13.67,17.28,6,0.0,0
1,140.99,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.99,0.0,0.0,0.0,0.0,140.99,0.39,9,314,314.0,0.28,2,0,3,1,N,0,4,0,57.33,314.0,10,0.0,0
2,102.0,1,0.38,0.23,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,90.0,0.0,0.0,0.0,24.0,0.0,0.67,15,631,315.5,0.08,3,0,4,2,Y,0,5,0,34.77,28.68,11,0.0,1
1,109.5,0,0.66,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,51.0,0.0,0.0,0.0,0.0,109.5,0.5,4,314,314.0,0.25,2,0,3,2,Y,0,1,0,55.4,157.0,10,0.0,0
31,3210.7,1,0.23,0.02,0.0,0.06,0.14,0.12,0.008818000000000001,0.06,0.02,0.02,0.0,0.003414,0.01,0.0034950000000000003,0.0,0.0,904.92,2305.78,0.0,597.26,392.98,1294.38,310.71,0.56,24,360,11.61,0.16,20,8,123,6,Y,0,9,8,10.0,4.09,1,0.37,1
8,459.95,1,0.15,0.03,0.0,0.09,0.11,0.34,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.99,131.96,0.0,88.98,0.0,88.98,49.0,0.57,22,672,84.0,0.23,7,1,14,3,Y,0,10,2,17.35,42.0,25,0.15,0
13,1222.34,1,0.2,0.04,0.0,0.0,0.08,0.07,0.09,0.0,0.0,0.13,0.03,0.0,0.02,0.004556,0.0,0.0,283.31,931.07,7.96,0.0,0.0,617.45,359.98,0.5,28,686,52.76,0.26,15,5,46,6,Y,0,10,3,8.5,13.72,10,0.42,1
3,172.86,0,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.86,0.0,0.0,0.0,0.0,0.0,0.62,25,678,226.0,0.16,5,0,5,2,Y,0,10,2,17.55,42.37,4,0.27,0
2,660.33,1,0.25,0.008343999999999999,0.12,0.0,0.23,0.07,0.0,0.02,0.07,0.0,0.19,0.02,0.0,0.0,0.0,0.0,0.0,660.33,0.0,0.0,0.0,365.9,0.0,0.46,25,530,265.0,0.27,12,2,21,2,Y,0,10,2,18.35,66.25,4,0.0,0
2,299.48,0,0.26,0.0,0.21,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,299.48,0.0,0.0,0.0,0.0,0.0,0.65,7,631,315.5,0.19,5,1,8,2,Y,0,2,1,27.19,126.2,4,0.0,0
2,186.5,0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.22,0.0,0.0,0.0,0.04,0.0,0.03,0.55,0.0,168.0,18.5,0.0,0.0,0.0,0.0,0.0,0.7,3,267,133.5,0.09,6,0,6,2,Y,0,2,0,67.15,89.0,5,0.15,0
5,129.19,0,0.48,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,104.19,25.0,0.0,79.19,23.2,129.19,0.0,0.48,4,622,124.4,0.39,3,0,9,3,Y,0,0,0,39.88,41.46,4,0.0,1
1,88.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.74,5,181,181.0,0.0,1,0,1,1,Y,0,1,0,100.0,181.0,20,0.0,0
3,227.74,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.74,0.0,0.0,0.0,0.0,88.99,0.59,11,318,106.0,0.16,1,0,7,1,N,0,4,0,100.0,106.0,23,0.0,0
4,886.12,1,0.29,0.0,0.0,0.13,0.09,0.2,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.12,0.0,0.0,0.0,10.12,392.0,0.66,20,570,142.5,0.08,10,2,22,2,Y,1,4,1,16.55,30.0,39,0.17,1
14,1373.19,1,0.12,0.02,0.15,0.11,0.03,0.02,0.04,0.19,0.08,0.04,0.01,0.0,0.02,0.0,0.0,27.81,117.98,1227.4,0.0,137.5,137.5,242.0,0.0,0.0,23,657,46.92,0.41,20,2,97,6,Y,0,9,3,10.9,13.4,6,0.1,0
4,288.96,1,0.21,0.0,0.3,0.0,0.17,0.08,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.12,0.0,49.0,224.96,15.0,0.0,0.0,0.0,15.0,0.0,0.38,14,593,148.25,0.36,7,0,19,5,Y,0,5,1,19.74,65.88,11,0.0,0
1,73.0,0,0.53,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.69,0,672,672.0,0.0,2,0,2,1,Y,0,0,0,50.23,336.0,16,0.0,0
1,229.25,0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.21,0.42,0.0,0.1,0.0,0.0,0.0,0.0,0.0,229.25,0.0,229.25,0.0,229.25,0.0,0.49,4,619,619.0,0.29,6,0,7,1,Y,0,2,0,27.29,206.33,5,0.0,0
4,235.0,0,0.0,0.17,0.0,0.24,0.0,0.21,0.13,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.21,0.0,117.0,118.0,0.0,0.0,0.0,117.0,0.0,0.67,21,665,166.25,0.09,6,0,11,2,Y,0,10,2,20.43,33.25,1,0.18,1
8,525.64,0,0.17,0.0,0.0,0.07,0.16,0.26,0.0,0.0,0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.66,59.98,0.0,0.0,266.19,0.0,0.44,6,293,36.62,0.18,11,1,17,3,Y,0,2,1,16.62,20.92,38,0.09,1
2,240.49,0,0.09,0.0,0.07,0.08,0.41,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,240.49,0.0,124.0,124.0,124.0,0.0,0.31,8,261,130.5,0.44,5,0,8,1,Y,0,3,0,47.17,43.5,10,0.0,1
9,608.99,1,0.11,0.0,0.05,0.17,0.0,0.0,0.27,0.14,0.0,0.0,0.0,0.04,0.09,0.0,0.0,0.0,595.0,13.99,0.0,101.99,0.0,339.99,193.0,0.67,13,684,76.0,0.03,11,0,20,2,Y,0,8,2,15.34,40.23,2,0.11,0
3,429.0,0,0.08,0.0,0.0,0.05,0.1,0.02,0.0,0.01,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,15.0,414.0,0.0,0.0,0.0,76.5,0.0,0.21,10,414,138.0,0.47,6,0,12,2,Y,0,3,0,45.17,14.78,12,0.06,1
19,961.68,1,0.45,0.05,0.0,0.02,0.005797,0.05,0.04,0.08,0.12,0.0,0.0,0.02,0.0,0.05,0.08,205.57,17.4,738.71,0.0,134.6,83.0,400.05,105.75,0.33,22,698,36.73,0.42,15,0,50,3,Y,0,9,6,24.87,9.18,15,0.07,0
2,74.96,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96,0.0,74.96,0.0,74.96,0.0,0.46,0,494,247.0,0.4,3,0,6,1,N,0,0,0,23.34,123.5,5,0.52,0
1,137.98,0,0.57,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,27.98,0.0,0.0,0.0,0.0,0.0,0.52,8,266,266.0,0.17,2,0,5,2,Y,0,3,0,51.04,133.0,23,0.0,0
1,139.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.99,0.0,0.0,0.0,139.99,0.0,0.63,4,159,159.0,0.0,1,0,1,1,Y,0,1,0,100.0,79.5,18,0.0,0
5,697.96,1,0.32,0.0,0.04,0.0,0.2,0.09,0.0,0.22,0.0,0.0,0.0,0.04,0.0,0.01,0.08,0.0,0.0,697.96,0.0,0.0,0.0,59.0,0.0,0.55,23,565,113.0,0.19,8,1,18,1,Y,0,10,2,22.13,40.35,20,0.03,1
13,1152.52,1,0.27,0.01,0.0,0.02,0.1,0.0,0.13,0.0,0.04,0.0,0.08,0.004475,0.0,0.0,0.0,0.0,362.1,790.42,0.0,203.66,14.98,587.05,0.0,0.53,19,562,43.23,0.28,12,5,47,7,Y,0,8,3,11.67,16.05,35,0.45,0
10,992.01,1,0.34,0.11,0.13,0.17,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.006735,0.01,0.01,0.0,973.95,0.0,18.06,0.0,477.68,188.55,992.01,0.0,0.43,7,174,17.4,0.39,12,7,51,2,Y,0,2,2,18.85,4.83,4,0.13,0
8,541.55,0,0.27,0.04,0.0,0.0,0.0,0.09,0.09,0.09,0.13,0.0,0.0,0.06,0.09,0.0,0.09,0.0,235.66,305.89,0.0,0.0,0.0,82.4,0.0,0.6,20,460,57.5,0.2,9,0,18,2,Y,0,10,2,14.75,32.85,10,0.09,1
24,3547.67,1,0.19,0.03,0.03,0.11,0.21,0.09,0.04,0.06,0.12,0.0,0.0,0.01,0.01,0.006296,0.0,0.0,2599.06,877.12,71.49,983.6,321.99,1866.68,305.09,0.31,23,686,28.58,0.33,28,9,177,4,Y,0,10,9,13.0,6.53,10,0.05,1
5,1043.74,1,0.1,0.03,0.28,0.0,0.0,0.0,0.04,0.11,0.19,0.0,0.0,0.01,0.06,0.03,0.0,0.0,916.2,127.54,0.0,171.5,0.0,902.46,0.0,0.56,19,656,131.2,0.21,14,2,37,2,Y,0,8,2,14.92,31.23,34,0.12,0
7,638.98,0,0.0,0.0,0.0,0.07,0.38,0.22,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.26,0.0,0.0,638.98,0.0,0.0,0.0,638.98,0.0,0.67,4,349,49.85,0.0,8,0,15,2,Y,0,1,0,28.37,34.9,6,0.26,1
3,230.52,0,0.66,0.08,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.52,0.0,87.55,0.0,87.55,0.0,0.35,15,600,200.0,0.45,4,0,12,1,Y,0,4,0,51.02,75.0,3,0.0,0
3,305.98,0,0.28,0.11,0.0,0.27,0.0,0.22,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,305.98,0.0,0.0,0.0,0.0,0.0,0.67,16,680,226.66,0.009709,7,0,10,1,Y,0,8,1,22.09,61.81,1,0.0,1
2,133.97,0,0.41,0.0,0.0,0.0,0.22,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.97,0.0,0.0,0.0,103.98,0.0,0.46,6,229,114.5,0.12,3,0,4,1,N,0,0,0,35.23,76.33,23,0.0,0
13,1336.19,1,0.12,0.006414,0.008554,0.12,0.48,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,1123.65,212.54,0.0,398.0,140.0,625.48,60.75,0.62,18,691,53.15,0.16,8,5,29,2,Y,0,9,5,36.09,15.02,28,0.0,1
2,243.99,0,0.08,0.0,0.0,0.19,0.44,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,19.99,0.0,0.0,0.0,224.0,0.0,0.66,5,434,217.0,0.0,4,0,4,2,Y,0,2,0,31.9,144.66,7,0.0,0
1,149.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.68,10,541,541.0,0.0,1,0,3,1,Y,0,4,0,100.0,270.5,23,0.0,0
1,100.99,0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,100.99,0.0,0.0,0.0,0.0,0.0,0.64,14,335,335.0,0.0,4,0,4,1,Y,0,5,0,50.04,167.5,30,0.0,1
6,286.89,0,0.41,0.0,0.0,0.0,0.0,0.17,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.94,100.95,0.0,0.0,0.0,128.98,0.44,22,530,88.33,0.27,4,0,13,3,Y,0,10,2,31.22,31.17,10,0.08,1
5,425.47,0,0.11,0.0,0.0,0.13,0.0,0.0,0.25,0.09,0.36,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,425.47,0.0,133.0,118.0,367.97,0.0,0.52,13,542,108.4,0.09,7,0,15,1,Y,0,9,2,23.93,41.69,24,0.0,0
5,691.35,1,0.0,0.0,0.0,0.13,0.1,0.26,0.05,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.17,0.0,41.99,649.36,0.0,691.35,300.99,691.35,0.0,0.32,14,585,117.0,0.35,7,0,21,4,Y,0,8,2,24.89,27.85,16,0.0,1
2,375.97,0,0.24,0.0,0.0,0.0,0.47,0.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,226.0,149.97,0.0,0.0,0.0,0.0,0.66,13,301,150.5,0.06,6,0,8,2,Y,0,3,0,48.11,100.33,4,0.0,0
13,688.54,1,0.26,0.05,0.08,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.02,0.004415,0.08,0.0,446.88,198.68,42.98,129.77,0.0,358.62,0.0,0.51,21,638,49.07,0.28,16,4,47,10,Y,0,10,3,14.2,9.66,39,0.69,1
5,113.47,0,0.15,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,113.47,0.0,76.97,20.0,103.47,0.0,0.32,3,437,87.4,0.32,5,0,7,1,Y,0,0,0,28.56,54.62,10,0.0,0
7,323.93,1,0.11,0.0,0.16,0.0,0.07,0.12,0.02,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,323.93,0.0,0.0,0.0,39.99,38.01,0.48,12,641,91.57,0.17,7,0,17,3,Y,0,5,0,9.28,29.13,12,0.46,1
2,216.48,0,0.09,0.0,0.0,0.0,0.31,0.27,0.0,0.22,0.0,0.0,0.0,0.06,0.0,0.02,0.27,0.0,196.99,19.49,0.0,0.0,0.0,0.0,0.0,0.65,13,341,170.5,0.0,6,0,6,2,Y,0,6,0,31.51,113.66,17,0.0,0
1,144.73,0,0.68,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.99,99.74,0.0,0.0,0.0,0.0,144.73,0.37,11,313,313.0,0.24,3,0,6,2,N,0,4,0,52.86,28.45,17,0.0,0
3,632.96,1,0.31,0.05,0.0,0.06,0.14,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.02,0.05,0.08,0.0,0.0,632.96,0.0,0.0,0.0,632.96,0.0,0.59,5,180,60.0,0.15,9,1,22,1,Y,0,2,0,19.54,36.0,4,0.0,1
9,287.46,0,0.29,0.0,0.0,0.19,0.0,0.17,0.0,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,265.71,0.0,0.0,0.0,123.98,18.74,0.54,17,700,77.77,0.21,6,1,13,2,Y,0,9,4,17.95,43.75,18,0.17,0
1,73.0,0,0.46,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.49,2,619,619.0,0.37,2,0,3,1,Y,0,0,0,50.23,206.33,25,0.0,0
9,842.99,1,0.15,0.0,0.00944,0.12,0.15,0.13,0.15,0.1,0.04,0.0,0.0,0.03,0.02,0.005605,0.17,0.0,75.5,767.49,0.0,55.5,0.0,318.5,0.0,0.35,21,646,71.77,0.49,19,1,40,3,Y,0,8,2,15.19,23.92,25,0.05,1
13,584.42,1,0.07,0.16,0.31,0.04,0.03,0.0,0.07,0.01,0.13,0.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,584.42,0.0,201.42,92.49,470.12,0.0,0.38,4,185,14.23,0.31,13,1,30,1,Y,0,1,1,16.81,8.8,5,0.03,1
22,1467.35,1,0.19,0.02,0.0,0.08,0.16,0.07,0.09,0.07,0.11,0.0,0.0,0.04,0.01,0.009269,0.07,0.0,0.0,1435.12,32.23,181.49,140.99,449.45,0.0,0.52,34,655,29.77,0.27,20,8,54,7,Y,0,11,8,11.6,10.39,11,0.1,1
3,580.94,0,0.0,0.05,0.04,0.12,0.12,0.0,0.0,0.14,0.34,0.0,0.0,0.03,0.12,0.01,0.42,0.0,66.99,513.95,0.0,108.99,0.0,580.94,0.0,0.66,12,471,157.0,0.09,11,0,15,2,Y,0,7,1,37.2,6.82,8,0.0,1
3,592.0,0,0.09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,58.0,534.0,0.0,0.0,0.0,0.0,0.0,0.69,14,343,114.33,0.0,5,0,6,3,N,0,5,0,51.19,114.33,10,0.0,0
8,2163.28,1,0.41,0.08,0.04,0.06,0.01,0.19,0.11,0.01,0.0,0.0,0.0,0.0,0.01,0.005427,0.02,0.0,221.48,1941.8,0.0,58.0,58.0,826.08,0.0,0.6,20,690,86.25,0.17,12,4,71,2,Y,0,7,4,24.0,23.79,1,0.02,1
2,133.98,0,0.0,0.04,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,45.98,0.0,0.0,0.0,0.0,0.68,1,215,107.5,0.04,2,0,3,2,Y,0,0,0,91.45,107.5,8,0.0,0
8,220.89,0,0.32,0.14,0.05,0.16,0.0,0.0,0.06,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.0,140.41,80.48,0.0,69.95,24.99,82.94,104.96,0.37,7,314,39.25,0.35,8,0,16,2,Y,0,3,2,18.03,31.4,32,0.08,0
15,1016.69,1,0.31,0.03,0.03,0.04,0.06,0.12,0.07,0.07,0.06,0.0,0.0,0.005902,0.13,0.01,0.01,27.99,59.0,929.7,0.0,149.91,0.0,574.84,59.0,0.42,20,678,45.2,0.31,16,3,49,3,Y,0,9,5,15.91,16.53,1,0.0,1
2,76.98,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.98,0.0,0.0,0.0,49.0,0.0,0.45,1,264,132.0,0.21,2,0,4,1,Y,0,0,0,100.0,132.0,12,0.0,0
3,216.5,0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.46,0.0,0.0,216.5,0.0,0.0,0.0,0.0,0.0,0.59,8,272,90.66,0.23,2,0,4,2,Y,0,2,0,71.43,68.0,41,0.18,1
1,198.98,0,0.43,0.0,0.19,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.29,0.0,0.0,198.98,0.0,0.0,0.0,0.0,0.0,0.61,8,554,554.0,0.14,5,0,8,1,Y,0,5,0,40.66,277.0,4,0.0,0
1,74.0,0,0.0,0.0,0.0,0.64,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.65,5,595,595.0,0.0,2,0,2,1,Y,0,0,0,54.41,297.5,16,0.0,0
2,326.93,0,0.18,0.05,0.0,0.15,0.3,0.18,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.48,0.0,13.99,312.94,0.0,0.0,0.0,0.0,0.0,0.5,9,291,145.5,0.17,8,0,11,3,Y,0,4,0,42.78,72.75,25,0.0,0
14,827.62,1,0.36,0.03,0.06,0.1,0.02,0.06,0.03,0.05,0.12,0.0,0.0,0.0,0.0,0.006399,0.0,0.0,194.45,633.17,0.0,303.95,156.0,561.67,155.96,0.52,18,690,49.28,0.21,14,2,33,6,Y,0,8,5,17.6,11.89,1,0.13,0
3,98.5,0,0.2,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,0.0,0.0,0.0,86.0,0.0,0.33,6,269,89.66,0.35,3,0,4,1,Y,0,1,0,50.63,44.83,23,0.0,1
3,110.47,0,0.12,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.18,0.13,0.0,0.0,0.0,110.47,0.0,45.47,0.0,60.47,0.0,0.36,4,606,202.0,0.38,5,0,7,2,Y,0,3,0,28.44,40.4,11,0.0,1
4,632.7,0,0.4,0.01,0.13,0.03,0.18,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,632.7,0.0,115.0,115.0,390.97,0.0,0.52,21,649,162.25,0.22,11,1,22,1,Y,0,9,2,24.78,81.12,25,0.0,0
6,487.89,0,0.19,0.06,0.0,0.02,0.16,0.29,0.0,0.07,0.0,0.0,0.0,0.0,0.04,0.15,0.0,0.0,0.0,402.96,84.93,0.0,0.0,189.97,50.0,0.54,15,358,59.66,0.17,10,0,22,4,Y,0,5,0,18.57,25.57,11,0.0,0
3,311.32,1,0.19,0.02,0.0,0.27,0.0,0.12,0.0,0.29,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,235.96,75.36,0.0,202.34,0.0,311.32,0.0,0.49,20,390,130.0,0.26,8,0,13,2,Y,0,6,2,22.34,39.0,16,0.0,1
14,431.22,1,0.26,0.1,0.0,0.08,0.08,0.0,0.0,0.19,0.16,0.0,0.0,0.0,0.02,0.009757,0.0,0.0,193.42,237.8,0.0,58.37,0.0,82.85,79.97,0.33,19,680,48.57,0.26,13,0,21,6,Y,0,8,2,16.09,21.25,6,0.06,1
2,151.26,0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.06,0.0,0.0,0.39,0.0,0.0,151.26,0.0,56.96,0.0,56.96,0.0,0.5,5,572,286.0,0.25,4,0,7,1,Y,0,1,0,60.56,95.33,38,0.0,1
2,350.25,0,0.0,0.0,0.17,0.13,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.5,51.75,0.0,0.0,0.0,350.25,0.0,0.67,4,156,78.0,0.16,3,0,9,2,Y,0,1,0,31.61,52.0,10,0.2,0
16,1608.77,0,0.41,0.05,0.01,0.18,0.07,0.01,0.01,0.07,0.04,0.0,0.0,0.01,0.05,0.0,0.0,0.0,422.18,1186.59,0.0,466.83,0.0,886.55,520.22,0.56,21,677,42.31,0.22,17,4,54,4,Y,0,10,8,22.63,9.27,10,0.03,1
8,770.54,1,0.12,0.02,0.0,0.24,0.19,0.0,0.05,0.18,0.07,0.0,0.0,0.0,0.08,0.0,0.18,0.0,437.34,333.2,0.0,146.73,0.0,313.7,0.0,0.51,12,676,84.5,0.19,10,3,27,2,Y,0,4,1,19.84,22.53,6,0.007540000000000001,1
