Id,price,experiences_offered,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
1806,140,none,within a few hours,1,f,26,f,51.51101591,-0.183752043,Apartment,Entire home/apt,4,1,1,2,Real Bed,250,25,1,0,5,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1807,160,none,within an hour,1,f,5,t,51.54396549,-0.171422173,Apartment,Entire home/apt,9,1,4,7,Real Bed,500,120,4,35,1,1125,46,91,9,8,10,10,10,9,f,strict_14_with_grace_period,t,t,0.7
1808,32,none,within a day,1,f,1,f,51.54518748,-0.206264805,Apartment,Private room,2,1,1,1,Real Bed,76,20,1,10,1,30,3,100,10,10,10,10,10,10,f,flexible,f,f,0.25
1809,110,none,N/A,N/A,f,1,f,51.56358522,-0.077470189,House,Entire home/apt,5,1,3,4,Real Bed,200,35,1,0,2,1125,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.03
1810,85,none,within an hour,0.99,f,7,f,51.49228835,-0.164899299,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,15,1,0,1,1125,127,92,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,6.26
1811,67,none,within a day,0.98,f,34,f,51.51454603,-0.06700245,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,,2,20,1,1125,194,94,9,9,10,10,9,9,f,moderate,f,f,2.67
1812,135,none,within a few hours,0.8,f,1,f,51.50833933,-0.123867053,Apartment,Entire home/apt,1,1,0,1,Real Bed,300,60,1,20,4,1125,6,97,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.68
1813,90,family,within a few hours,1,f,2,t,51.51276159,-0.068089971,Apartment,Entire home/apt,4,2,2,2,Real Bed,200,45,4,25,1,7,4,80,9,8,8,10,9,9,t,moderate,f,f,0.09
1814,28,none,N/A,N/A,t,1,t,51.47009527,-0.140997327,Apartment,Private room,1,1,1,1,Real Bed,149,8,1,25,2,1125,33,98,10,10,10,10,9,10,f,moderate,f,f,1.75
1815,30,none,within a day,1,f,1,t,51.49035002,-0.109051485,Townhouse,Private room,2,1,1,1,Real Bed,0,10,1,0,2,5,10,98,10,10,10,10,10,10,f,flexible,f,f,1.05
1816,200,none,within a few hours,0.64,f,26,f,51.53950857,-0.125846841,Apartment,Entire home/apt,6,2,2,3,Real Bed,300,45,1,0,2,1125,1,80,10,10,10,6,10,10,t,flexible,f,f,0.77
1817,34,none,within a day,0.5,f,2,t,51.51159743,-0.186011066,Apartment,Private room,1,1,1,1,Real Bed,,15,1,0,3,1125,7,97,10,9,9,10,10,10,f,strict_14_with_grace_period,f,f,1.31
1818,50,none,N/A,N/A,f,1,t,51.46353282,-0.082364799,Apartment,Private room,2,1,1,1,Real Bed,400,20,1,0,2,1125,4,95,9,10,10,10,10,9,f,flexible,f,f,0.1
1819,90,none,within a day,1,f,1,f,51.54185226,-0.115138469,Apartment,Entire home/apt,4,1,1,2,Real Bed,0,30,1,0,4,5,2,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.29
1820,30,none,within a day,0.7,f,5,f,51.534943,-0.167620291,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,12,1125,2,90,9,7,10,10,10,8,f,strict_14_with_grace_period,f,f,0.27
1821,299,none,within an hour,1,f,1,f,51.51329302,-0.181279546,House,Entire home/apt,5,2.5,3,3,Real Bed,250,103,4,50,3,30,8,94,9,9,10,10,10,9,f,moderate,f,f,0.72
1822,140,family,within a day,1,t,3,t,51.48331835,-0.112448253,Apartment,Entire home/apt,5,1,2,3,Real Bed,,20,1,0,2,30,91,97,10,10,10,10,9,10,f,strict_14_with_grace_period,f,f,1.99
1823,90,none,within an hour,1,t,3,f,51.4750511,-0.184633268,Apartment,Entire home/apt,4,1,2,2,Real Bed,250,55,2,5,3,1125,10,98,10,10,10,10,10,10,t,moderate,f,f,1.96
1824,25,none,within an hour,0.93,f,7,f,51.52449622,-0.19637707,Apartment,Private room,2,2,1,1,Real Bed,0,35,1,4,1,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1825,40,none,N/A,N/A,f,1,t,51.54304785,-0.055135574,Apartment,Private room,2,1,1,1,Real Bed,100,10,1,10,100,1125,4,100,10,10,10,10,10,10,f,moderate,f,f,0.1
1826,145,none,N/A,N/A,f,1,t,51.51287688,-0.210340585,Apartment,Entire home/apt,5,1,2,3,Real Bed,,20,4,25,3,1125,2,100,10,10,10,10,10,9,f,moderate,f,f,0.04
1827,75,none,N/A,N/A,f,1,f,51.47726349,-0.022219449,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,2,35,5,30,5,100,10,10,10,10,9,8,f,strict_14_with_grace_period,f,f,0.73
1828,280,none,within an hour,1,f,1,f,51.52380592,-0.072610991,Apartment,Entire home/apt,6,1,2,2,Real Bed,300,60,1,0,1,1125,3,100,10,10,10,10,10,10,t,flexible,f,f,3
1829,150,none,within an hour,1,f,1,f,51.55521836,-0.113608918,Apartment,Entire home/apt,6,1.5,2,4,Real Bed,,30,1,0,6,1125,6,90,9,7,10,9,9,9,t,flexible,f,f,0.84
1830,41,none,within a few hours,0.75,f,1,t,51.49101388,-0.208431416,Apartment,Private room,2,1,1,1,Real Bed,0,0,1,6,8,1124,30,92,9,9,10,10,10,9,f,moderate,f,f,0.86
1831,190,none,within an hour,0.96,f,1277,f,51.55611411,-0.083728864,House,Entire home/apt,6,2,3,4,Real Bed,495,145,1,0,3,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1832,30,none,N/A,N/A,f,1,f,51.4615297,-0.148746371,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1833,40,none,N/A,N/A,f,1,t,51.55315734,-0.163266014,Apartment,Private room,3,1,1,1,Real Bed,,8,2,20,1,1125,24,89,10,8,8,9,10,9,f,moderate,f,f,0.58
1834,80,none,within a day,1,f,1,f,51.46652423,-0.150236121,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,25,2,30,3,15,0,,,,,,,,t,moderate,f,f,
1835,32,social,within a day,0.6,f,2,t,51.47809494,-0.089448657,House,Private room,2,1,1,1,Real Bed,,,1,15,3,30,38,88,9,8,9,9,9,9,f,strict_14_with_grace_period,f,f,0.78
1836,75,none,N/A,N/A,f,1,t,51.45917175,-0.216262623,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,0,15,1,0,4,14,17,100,10,10,10,10,10,10,f,flexible,f,f,0.7
1837,45,none,N/A,N/A,f,1,t,51.52889782,-0.110698329,Apartment,Private room,1,1,1,1,Real Bed,76,0,1,15,5,1125,2,100,9,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.07
1838,167,none,within an hour,0.96,f,5,f,51.55504049,0.003919684,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,3,7,0,,,,,,,,f,flexible,f,f,
1839,75,none,N/A,N/A,f,1,f,51.54341533,-0.156662688,Apartment,Entire home/apt,2,1,0,1,Real Bed,0,18,2,0,2,1125,8,98,10,10,10,10,10,10,f,moderate,f,f,0.39
1840,36,none,N/A,N/A,f,1,f,51.54790036,-0.13348254,Apartment,Entire home/apt,2,1,1,1,Real Bed,,10,1,0,14,1125,5,96,10,9,10,10,10,10,f,moderate,f,f,0.12
1841,109,none,a few days or more,0.44,f,1,t,51.55177564,-0.072320259,Apartment,Entire home/apt,4,1,2,3,Real Bed,,30,2,20,2,21,30,98,10,10,10,10,10,10,f,flexible,f,f,0.74
1842,95,none,within an hour,0.88,f,5,t,51.53236981,-0.081310231,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,35,1,10,1,120,0,,,,,,,,t,moderate,f,f,
1843,95,none,within a day,0.67,t,1,f,51.52414936,-0.07010496,Apartment,Entire home/apt,3,1,1,1,Real Bed,0,25,2,25,20,93,13,100,10,10,10,10,10,9,f,moderate,f,f,1.79
1844,60,none,N/A,N/A,f,1,t,51.46726666,-0.139617269,Apartment,Entire home/apt,2,1,2,1,Real Bed,200,,1,0,1,11,0,,,,,,,,f,flexible,f,f,
1845,140,none,within an hour,1,f,1,f,51.54423212,-0.091462264,Apartment,Entire home/apt,4,1,2,2,Real Bed,0,50,4,100,7,1125,1,80,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.88
1846,120,none,within an hour,1,t,150,f,51.47165404,-0.186934111,House,Entire home/apt,6,2,3,3,Real Bed,300,135,1,0,3,1125,2,100,10,9,10,10,10,10,f,moderate,f,f,0.94
1847,300,none,within an hour,1,t,2,f,51.45605377,-0.066785245,House,Entire home/apt,8,2.5,4,4,Real Bed,,,1,0,4,21,2,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.06
1848,99,none,a few days or more,0,f,1,f,51.50705023,-0.067736789,Apartment,Private room,2,1,1,1,Real Bed,152,8,1,0,2,1125,0,,,,,,,,f,flexible,f,f,
1849,255,none,N/A,N/A,f,1,f,51.53239308,-0.105635148,Apartment,Entire home/apt,4,2,2,2,Real Bed,1000,0,1,0,5,1125,0,,,,,,,,t,moderate,f,f,
1850,129,none,a few days or more,0,f,1,f,51.44327514,-0.202578537,Townhouse,Entire home/apt,5,2.5,3,4,Real Bed,850,50,1,0,7,26,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1851,225,none,within an hour,1,f,1,f,51.51086073,-0.037789245,House,Entire home/apt,4,1,2,2,Real Bed,85,84,3,15,2,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1852,75,none,within an hour,0.88,f,2,f,51.53417417,-0.214308157,House,Entire home/apt,4,1,2,3,Real Bed,0,35,1,0,5,30,38,92,9,9,10,9,10,9,f,strict_14_with_grace_period,t,t,0.6
1853,44,none,N/A,N/A,f,3,f,51.53042383,-0.192267769,Apartment,Private room,2,1.5,1,1,Real Bed,,,1,0,1,7,1,60,8,8,10,8,10,8,f,moderate,f,f,0.05
1854,120,none,within an hour,1,f,111,f,51.52825528,-0.096377527,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,,1,0,7,1124,2,70,10,8,10,10,8,8,f,strict_14_with_grace_period,f,f,0.09
1855,233,social,within a day,0.6,f,8,t,51.49222166,-0.109841248,Apartment,Entire home/apt,12,2,2,12,Real Bed,350,60,10,0,2,1125,36,80,8,8,9,9,8,8,f,strict_14_with_grace_period,f,f,0.5
1856,30,none,within an hour,1,t,2,t,51.48469261,-0.094002776,Apartment,Private room,2,1.5,1,1,Real Bed,,,1,0,2,20,44,96,10,9,10,10,9,10,f,strict_14_with_grace_period,f,f,1.66
1857,320,none,within an hour,1,f,179,f,51.49021154,-0.142611763,Serviced apartment,Entire home/apt,4,2,2,3,Real Bed,350,80,1,0,3,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1858,50,none,within an hour,1,t,2,t,51.52538602,-0.028567687,Apartment,Private room,2,1,1,1,Real Bed,0,10,1,5,1,14,10,98,10,10,10,10,8,9,f,flexible,f,f,1.8
1859,60,none,within an hour,0.97,f,15,t,51.53074782,-0.064558174,Apartment,Entire home/apt,3,1,1,2,Real Bed,150,34,2,10,1,1125,41,92,10,9,10,10,9,9,f,moderate,f,f,1.74
1860,180,none,within an hour,1,f,32,f,51.54686346,-0.113456769,Apartment,Entire home/apt,4,2,2,2,Real Bed,500,90,1,0,2,1125,5,60,6,6,7,7,9,6,f,strict_14_with_grace_period,f,f,0.61
1861,320,none,within a few hours,1,f,2,t,51.55828271,-0.143728028,House,Entire home/apt,7,2.5,4,5,Real Bed,,100,1,0,3,14,3,93,10,10,10,10,9,8,f,moderate,f,f,0.07
1862,53,none,within an hour,1,f,17,f,51.52567379,-0.138548646,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,1,1125,4,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,4
1863,37,none,N/A,N/A,f,1,t,51.51085731,0.011158743,Apartment,Private room,2,1,1,1,Real Bed,100,10,1,0,2,1125,4,87,9,9,10,9,8,9,t,flexible,f,f,0.21
1864,73,none,N/A,N/A,f,1,f,51.5472623,-0.069897475,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,10,1,10,2,1125,4,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.2
1865,115,none,within a day,0.86,f,2,t,51.56001456,-0.097763699,Apartment,Entire home/apt,4,1,1,1,Real Bed,250,20,1,0,2,1125,3,100,10,10,10,10,9,9,f,strict_14_with_grace_period,f,f,0.69
1866,120,none,N/A,N/A,t,1,t,51.51985664,-0.197502927,Apartment,Entire home/apt,4,2,2,2,Real Bed,85,84,2,15,2,1125,30,97,10,10,10,10,10,9,f,moderate,f,f,1.36
1867,39,none,within an hour,1,f,5,t,51.46109552,-0.119119761,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,29,1,9,2,30,16,98,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.05
1868,140,none,within a day,1,f,1,t,51.5353446,-0.039185509,Apartment,Entire home/apt,2,1,1,1,Real Bed,,40,1,0,2,31,2,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.1
1869,94,none,N/A,N/A,f,1,f,51.4559078,-0.240219057,House,Entire home/apt,4,1,3,3,Real Bed,250,50,1,0,3,21,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1870,37,none,within a few hours,1,t,2,f,51.49842578,-0.077684613,Apartment,Private room,2,1,1,1,Real Bed,0,5,1,0,3,1125,10,96,10,8,10,10,10,9,f,flexible,f,f,1.92
1871,95,none,within a day,0.5,f,5,f,51.55979547,-0.007462268,Apartment,Entire home/apt,5,1,3,3,Real Bed,0,35,3,50,30,90,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.06
1872,50,none,a few days or more,0.33,f,2,f,51.45046377,-0.127580765,House,Private room,2,1,2,1,Real Bed,,,1,0,2,7,0,,,,,,,,t,flexible,f,f,
1873,68,none,within an hour,1,f,1,t,51.54648108,-0.07228275,Apartment,Entire home/apt,2,1,1,2,Real Bed,90,40,1,25,2,6,30,96,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,1.6
1874,34,none,within a few hours,0.94,f,81,f,51.52989226,-0.203680009,Serviced apartment,Private room,1,1.5,1,1,Real Bed,150,36,1,0,30,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1875,29,none,within an hour,1,t,2,f,51.44809791,-0.135316739,House,Private room,1,1,1,1,Real Bed,,,1,0,2,1125,127,97,10,10,10,10,10,10,t,moderate,f,f,2.44
1876,80,none,N/A,N/A,f,1,t,51.47164579,-0.109880286,Apartment,Entire home/apt,4,1,2,2,Real Bed,100,20,1,0,4,1125,1,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.07
1877,392,none,within an hour,0.97,t,15,t,51.51856454,-0.151488269,Apartment,Entire home/apt,4,2,2,2,Real Bed,500,95,1,0,2,1125,56,97,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,1.25
1878,41,none,N/A,N/A,f,1,t,51.53749448,-0.065614632,Apartment,Private room,2,1,1,1,Real Bed,0,0,1,10,3,1125,2,100,10,10,10,10,10,10,f,moderate,f,f,0.09
1879,45,social,within an hour,1,f,3,t,51.4930706,-0.025803403,Apartment,Private room,2,0,1,1,Real Bed,120,20,1,10,1,1125,4,85,9,9,9,9,9,9,f,flexible,f,f,0.07
1880,120,none,within a few hours,0.9,f,1,f,51.51596217,-0.180678249,Apartment,Entire home/apt,4,1,1,1,Real Bed,80,60,2,20,1,1125,16,93,9,9,9,9,10,9,f,strict_14_with_grace_period,f,f,1.31
1881,95,none,within a few hours,1,f,14,t,51.49485227,-0.079988189,Townhouse,Private room,3,1,1,2,Real Bed,300,50,1,32,1,90,1,80,6,8,10,6,8,8,t,strict_14_with_grace_period,f,f,0.16
1882,83,none,N/A,N/A,f,3,t,51.53853544,-0.058417465,Apartment,Entire home/apt,6,1,3,3,Real Bed,200,50,3,10,2,18,12,97,10,10,9,10,10,10,t,moderate,f,f,0.52
1883,80,none,within an hour,0.86,f,1,f,51.48922598,-0.099665824,Apartment,Entire home/apt,4,1,2,2,Real Bed,85,84,2,15,2,1125,2,80,6,4,6,10,6,6,f,moderate,f,f,2
1884,275,none,within an hour,0.96,f,1277,f,51.50583364,-0.193687499,Apartment,Entire home/apt,4,2,2,3,Real Bed,495,150,4,0,3,1125,1,80,8,10,10,10,10,6,t,strict_14_with_grace_period,f,f,0.04
1885,140,none,N/A,N/A,f,1,t,51.51365487,-0.030995966,Apartment,Entire home/apt,6,2,3,3,Real Bed,250,50,4,10,5,30,6,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.16
1886,165,none,within an hour,0.84,f,15,f,51.54408739,-0.130976579,Apartment,Entire home/apt,1,1,1,2,Real Bed,200,25,2,10,3,1125,0,,,,,,,,t,flexible,f,f,
1887,80,none,N/A,N/A,f,1,f,51.4612444,-0.167166509,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,1,5,1,100,10,8,10,10,8,8,f,flexible,f,f,0.04
1888,90,none,within a day,1,f,1,t,51.48042465,-0.18440861,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,60,1,0,5,28,9,98,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.33
1889,100,none,within an hour,1,f,1,t,51.47896885,0.022749307,Apartment,Entire home/apt,4,1,1,2,Real Bed,,40,1,0,1,1125,21,91,9,9,10,9,9,9,f,flexible,f,f,0.45
1890,130,none,N/A,N/A,f,1,t,51.5393658,-0.101515826,Apartment,Entire home/apt,5,1,2,2,Real Bed,0,50,2,20,4,90,14,97,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.36
1891,60,none,within an hour,1,f,3,f,51.4788971,-0.223107964,Townhouse,Private room,2,1,1,1,Real Bed,0,15,1,15,1,90,25,97,10,10,10,10,9,9,t,flexible,f,f,1.38
1892,52,none,N/A,N/A,f,1,t,51.46198225,-0.006990862,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,0,1,0,4,1125,3,100,10,10,10,10,9,10,t,moderate,f,f,0.15
1893,45,none,within an hour,0.93,f,6,f,51.51874023,-0.076221712,House,Private room,2,2,1,1,Real Bed,,,1,0,2,15,11,91,9,9,10,9,10,10,t,flexible,f,f,3.33
1894,89,none,within a day,1,t,3,t,51.52712721,-0.091947851,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,40,1,10,1,1125,44,99,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.04
1895,130,none,N/A,N/A,f,1,f,51.4699051,-0.245701597,House,Entire home/apt,7,2,4,4,Real Bed,1000,150,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1896,175,none,within an hour,1,t,3,t,51.54824904,-0.159476479,Apartment,Entire home/apt,4,1,2,2,Real Bed,1000,50,4,0,5,30,1,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.45
1897,45,none,within an hour,1,f,1,f,51.48066619,-0.178894092,Apartment,Private room,1,1,1,1,Real Bed,,,1,0,1,3,0,,,,,,,,t,flexible,f,f,
1898,300,none,within an hour,1,f,3,f,51.49642587,-0.195881837,Serviced apartment,Entire home/apt,5,2,2,2,Real Bed,0,80,4,10,1,1125,8,80,9,8,10,10,10,9,t,strict_14_with_grace_period,f,f,1.17
1899,85,none,within an hour,1,f,1,t,51.47447457,-0.10788756,Apartment,Private room,2,1,1,1,Real Bed,100,10,1,5,1,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1900,35,none,within an hour,1,f,1,f,51.47007248,-0.05086956,House,Private room,2,1,1,1,Real Bed,,,1,0,2,14,3,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.88
1901,135,none,N/A,N/A,f,2,t,51.46994155,-0.259247862,Apartment,Entire home/apt,4,2,3,3,Real Bed,0,50,4,20,3,50,2,,,,,,,,f,strict_14_with_grace_period,f,f,0.07
1902,90,none,N/A,N/A,f,1,f,51.52332707,-0.159752508,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,7,1125,0,,,,,,,,f,flexible,f,f,
1903,130,none,N/A,N/A,f,1,f,51.54430994,-0.153033372,Apartment,Entire home/apt,4,1,2,2,Real Bed,250,40,4,50,3,14,12,92,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,0.27
1904,154,none,within an hour,1,f,54,t,51.52659405,-0.097602373,Serviced apartment,Entire home/apt,3,1,1,1,Real Bed,150,75,2,35,5,1125,8,75,7,9,8,9,9,7,t,strict_14_with_grace_period,f,f,0.44
1905,350,none,within an hour,1,f,3,f,51.47573699,-0.129423858,Townhouse,Entire home/apt,10,2.5,4,4,Real Bed,500,120,6,15,2,31,9,98,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,2.37
1906,29,none,within an hour,1,t,3,t,51.47068287,-0.084650251,Townhouse,Private room,2,1.5,1,1,Real Bed,0,0,1,6,3,28,75,99,10,10,10,10,9,10,t,strict_14_with_grace_period,f,f,2.51
1907,60,none,N/A,N/A,t,2,f,51.52549953,-0.165659713,Apartment,Private room,2,1,1,1,Real Bed,0,5,1,0,2,1125,2,100,9,10,10,10,10,10,t,flexible,f,f,0.27
1908,125,none,N/A,N/A,f,1,f,51.52880367,-0.189437448,Apartment,Entire home/apt,4,2,2,2,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1909,160,none,within an hour,1,f,39,f,51.49161731,-0.197105889,Apartment,Entire home/apt,4,2,2,2,Real Bed,400,90,1,0,1,6,16,95,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.89
1910,100,none,within a few hours,1,f,1,f,51.55683822,-0.051070606,House,Entire home/apt,7,1,2,4,Real Bed,85,94,6,15,2,1125,4,95,10,9,10,10,10,10,f,moderate,f,f,0.54
1911,79,none,within a day,1,f,1,f,51.48143127,-0.02413076,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,40,2,0,6,22,11,95,10,9,10,10,9,9,f,moderate,f,f,0.24
1912,70,none,within an hour,1,f,2,f,51.48741667,-0.104200454,House,Private room,2,1,1,1,Real Bed,,,1,0,2,1125,2,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,2
1913,150,none,within a day,1,f,1,f,51.49706116,-0.068708764,Apartment,Entire home/apt,4,2,2,2,Real Bed,,20,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1914,395,none,within an hour,0.97,f,52,t,51.49414092,-0.179071688,Townhouse,Entire home/apt,4,2,3,3,Real Bed,1000,50,1,0,3,90,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1915,37,none,N/A,N/A,f,1,f,51.45420977,-0.11850456,Apartment,Private room,2,1.5,1,1,Real Bed,,,1,0,1,1125,11,100,10,10,10,10,10,10,t,flexible,f,f,0.41
1916,35,none,within a few hours,1,f,3,t,51.49174371,-0.096619048,Townhouse,Private room,1,1,1,1,Real Bed,100,20,1,0,1,1125,7,90,9,8,10,10,9,10,t,strict_14_with_grace_period,f,f,0.28
1917,140,none,N/A,N/A,f,1,f,51.53622713,-0.05430754,House,Entire home/apt,6,2,4,6,Real Bed,,,1,0,4,11,7,94,10,9,10,10,9,10,f,strict_14_with_grace_period,f,f,0.16
1918,45,none,within an hour,1,t,2,t,51.49774277,-0.036082679,Townhouse,Private room,2,1,1,1,Real Bed,0,12,1,5,2,30,39,98,10,10,10,10,10,10,f,moderate,f,f,3.9
1919,67,social,N/A,N/A,f,2,t,51.50798555,-0.067961561,Apartment,Private room,2,1,1,1,Real Bed,0,15,1,10,1,31,75,97,10,10,10,10,10,9,t,moderate,f,f,1.26
1920,110,romantic,within a few hours,1,f,3,t,51.47765291,-0.167023006,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,4,30,39,95,10,10,10,10,9,9,f,moderate,f,f,0.86
1921,78,none,within a few hours,1,f,1,t,51.51279105,-0.055721006,Apartment,Entire home/apt,4,1,1,2,Real Bed,300,20,2,20,2,1125,8,100,10,9,10,10,10,10,f,moderate,f,f,0.27
1922,151,none,within an hour,1,f,159,t,51.5219817,-0.210561589,Apartment,Entire home/apt,6,1,1,3,Real Bed,0,70,2,15,2,1125,1,80,10,10,10,10,8,10,t,strict_14_with_grace_period,f,t,0.18
1923,59,none,N/A,N/A,t,1,f,51.50492458,-0.066008736,Apartment,Private room,2,1,1,1,Real Bed,300,20,1,0,2,5,29,96,10,10,10,10,10,10,f,flexible,f,f,1.34
1924,247,none,within an hour,0.98,f,58,f,51.51275796,-0.118971649,Apartment,Entire home/apt,5,1,1,1,Real Bed,0,45,1,0,3,1125,1,100,10,10,10,10,10,10,t,moderate,f,f,1
1925,45,none,N/A,N/A,f,1,f,51.50259823,-0.048123121,Apartment,Entire home/apt,2,1,1,1,Real Bed,78,10,1,10,4,100,2,100,9,10,10,10,10,8,t,flexible,f,f,0.13
1926,45,none,within an hour,1,t,2,f,51.56235879,-0.127814957,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,3,30,3,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.57
1927,200,none,within an hour,1,t,43,f,51.51499771,-0.132757553,Apartment,Entire home/apt,4,1,1,1,Real Bed,300,65,4,15,2,1125,0,,,,,,,,t,moderate,f,f,
1928,95,none,within an hour,1,f,2,f,51.49309172,-0.138265511,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,30,2,15,2,1000,0,,,,,,,,t,moderate,f,f,
1929,120,none,N/A,N/A,f,1,f,51.55612909,-0.129318145,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1930,60,none,N/A,N/A,f,1,f,51.55487808,-0.176921971,Apartment,Entire home/apt,4,1,1,2,Real Bed,,,1,0,1,10,1,100,10,10,10,10,10,10,t,flexible,f,f,0.06
1931,150,none,within an hour,1,f,57,f,51.51906174,-0.163651229,Apartment,Entire home/apt,2,1,1,2,Real Bed,200,70,2,50,3,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1932,160,none,within an hour,1,f,15,t,51.48717151,-0.180018962,Apartment,Entire home/apt,4,1,1,1,Real Bed,250,75,2,10,3,1125,14,96,10,9,10,10,9,9,t,moderate,f,f,0.68
1933,98,none,N/A,N/A,f,1,t,51.4774595,-0.106427557,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,2,1125,35,93,10,9,10,10,9,9,f,moderate,f,f,0.75
1934,90,none,N/A,N/A,f,1,t,51.53831018,-0.075687766,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,14,35,0,,,,,,,,f,moderate,f,f,
1935,45,none,within a few hours,0.83,f,5,t,51.50335986,-0.047751792,Apartment,Private room,2,1,1,1,Real Bed,0,25,1,10,3,30,33,89,9,9,9,10,9,9,f,strict_14_with_grace_period,f,f,1.19
1936,225,none,N/A,N/A,f,2,t,51.52309917,-0.166536581,Loft,Entire home/apt,4,2,2,2,Real Bed,0,38,1,0,100,101,4,95,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.17
1937,50,none,N/A,N/A,f,1,f,51.54119366,-0.117092821,Apartment,Private room,2,1,1,1,Real Bed,100,20,1,0,1,7,0,,,,,,,,f,flexible,f,f,
1938,110,none,N/A,N/A,t,1,f,51.51303471,0.005334649,Apartment,Private room,4,1,1,2,Real Bed,100,55,2,0,1,1124,18,96,10,10,9,10,10,10,f,moderate,f,f,0.83
