index,age,duration,previous,housing_yes,default_yes,loan_yes,poutcome_other,poutcome_success,poutcome_unknown,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,y_yes
2614,32,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2615,45,232,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2616,35,547,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2617,41,71,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2618,54,113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2619,49,780,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2620,28,246,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2621,24,108,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2622,30,253,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2623,32,175,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2624,53,106,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2625,42,86,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2626,48,248,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2627,33,265,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2628,31,182,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,56,916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2630,58,506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2631,37,81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2632,59,30,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2633,50,904,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2634,39,699,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2635,30,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2636,47,389,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2637,44,211,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2638,38,283,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2639,50,474,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2640,27,157,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2641,73,509,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2642,46,279,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2643,56,27,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2644,36,386,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2645,33,679,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2646,40,169,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2647,52,315,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2648,51,293,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2649,33,439,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2650,54,198,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2651,44,770,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2652,50,340,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2653,45,1472,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2654,36,293,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2655,42,311,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2656,37,291,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2657,28,965,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2658,56,594,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2659,59,139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2660,32,501,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2661,57,274,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2662,49,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2663,56,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2664,48,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,27,198,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2666,31,410,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2667,28,190,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2668,36,121,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2669,58,148,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2670,46,239,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2671,32,90,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2672,39,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2673,35,58,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2674,31,1139,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2675,29,504,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2676,48,348,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2677,60,130,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2678,74,100,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2679,30,544,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2680,52,182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2681,24,90,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2682,29,272,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2683,33,260,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2684,34,672,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2685,45,264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2686,31,275,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2687,45,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2688,27,749,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2689,30,142,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2690,45,454,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2691,57,102,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2692,34,521,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2693,40,57,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2694,39,504,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2695,46,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2696,55,103,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2697,25,485,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2698,34,166,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2699,37,318,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2700,64,531,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2701,45,155,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2702,57,73,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2703,21,198,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2704,58,137,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2705,41,479,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2706,41,285,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2707,58,98,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2708,33,199,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2709,32,97,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2710,44,389,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2711,47,384,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2712,41,37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2713,54,420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2714,47,973,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2715,32,77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2716,59,376,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2717,29,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2718,48,142,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2719,32,442,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2720,46,728,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2721,31,281,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2722,53,528,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2723,34,128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2724,48,71,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2725,32,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2726,31,129,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2727,27,54,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2728,60,443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2729,34,136,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2730,52,44,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2731,48,1181,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2732,45,225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2733,54,81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2734,52,224,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2735,47,189,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2736,54,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2737,34,50,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2738,39,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2739,46,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2740,26,214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2741,37,182,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2742,47,239,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2743,35,179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2744,57,540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2745,34,566,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2746,47,697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2747,27,98,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2748,40,1018,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2749,39,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2750,36,246,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2751,42,656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2752,23,281,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2753,34,65,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2754,34,193,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2755,49,283,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2756,57,78,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2757,59,425,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2758,57,238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2759,34,182,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2760,61,998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2761,35,477,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,42,158,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2763,57,320,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2764,42,149,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2765,53,410,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2766,63,104,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2767,47,454,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2768,54,190,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2769,45,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2770,28,318,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2771,58,246,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2772,48,761,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2773,35,171,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2774,37,143,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2775,37,968,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2776,37,154,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2777,25,246,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2778,58,201,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2779,52,81,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2780,19,205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2781,59,200,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2782,41,210,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2783,34,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2784,35,164,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2785,41,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2786,28,615,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2787,53,246,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2788,35,42,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2789,33,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2790,37,210,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2791,32,116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2792,32,200,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2793,54,145,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2794,44,41,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2795,36,192,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2796,56,80,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2797,30,121,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2798,36,106,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2799,43,230,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2800,40,125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2801,32,67,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2802,34,26,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2803,37,395,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2804,28,603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2805,35,185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2806,53,287,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2807,60,149,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2808,40,173,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2809,57,118,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2810,29,314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2811,44,378,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2812,41,94,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2813,47,108,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2814,43,203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2815,37,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2816,34,489,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2817,30,287,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2818,57,652,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2819,26,612,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2820,34,53,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2821,46,270,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2822,38,442,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2823,37,664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2824,28,394,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2825,57,230,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2826,39,877,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2827,49,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2828,38,161,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2829,27,188,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2830,30,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2831,38,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2832,36,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2833,38,212,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2834,59,119,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2835,37,205,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2836,29,73,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2837,43,1258,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2838,33,57,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2839,54,115,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2840,55,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2841,32,238,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2842,48,207,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2843,33,178,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2844,46,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2845,44,188,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2846,47,143,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2847,38,232,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2848,80,127,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2849,40,380,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2850,43,167,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2851,32,796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2852,39,303,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2853,33,407,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2854,31,229,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2855,36,108,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2856,35,265,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2857,25,168,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2858,33,97,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2859,23,169,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2860,31,103,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2861,36,599,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2862,44,322,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2863,31,304,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2864,55,52,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2865,51,655,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2866,36,101,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2867,27,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2868,40,173,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2869,49,162,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2870,59,78,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2871,32,646,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2872,42,114,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2873,35,141,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2874,29,133,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2875,29,1994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2876,37,140,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2877,49,82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2878,51,150,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2879,61,605,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2880,43,164,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2881,42,36,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2882,24,290,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2883,46,104,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2884,23,413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2885,26,153,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2886,43,237,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,35,743,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2888,38,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2889,56,924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2890,31,117,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2891,32,550,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2892,28,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2893,26,181,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,49,325,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2895,33,345,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
